Location,Race Ethnicity,TimeFrame,DataFormat,Data
BRIGGSDALE RE-10,Black,2013,Percent,LNE
BRIGHTON 27J,Black,2013,Percent,0.3537
BRUSH RE-2(J),Black,2013,Percent,LNE
BUENA VISTA R-31,Black,2013,Percent,LNE
BUFFALO RE-4,Black,2013,Percent,LNE
BURLINGTON RE-6J,Black,2013,Percent,LNE
BYERS 32J,Black,2013,Percent,LNE
CALHAN RJ-1,Black,2013,Percent,LNE
CAMPO RE-6,Black,2013,Percent,LNE
CANON CITY RE-1,Black,2013,Percent,LNE
ARRIBA-FLAGLER C-20,Hawaiian/Pacific Islander,2013,Percent,LNE
ASPEN 1,Hawaiian/Pacific Islander,2013,Percent,LNE
AULT-HIGHLAND RE-9,Hawaiian/Pacific Islander,2013,Percent,LNE
BAYFIELD 10 JT-R,Hawaiian/Pacific Islander,2013,Percent,LNE
BENNETT 29J,Hawaiian/Pacific Islander,2013,Percent,LNE
BETHUNE R-5,Hawaiian/Pacific Islander,2013,Percent,LNE
BIG SANDY 100J,Hawaiian/Pacific Islander,2013,Percent,LNE
BOULDER VALLEY RE 2,Hawaiian/Pacific Islander,2013,Percent,0.5789
BRANSON REORGANIZED 82,Hawaiian/Pacific Islander,2013,Percent,LNE
BRIGGSDALE RE-10,Hawaiian/Pacific Islander,2013,Percent,LNE
BRIGHTON 27J,Hawaiian/Pacific Islander,2013,Percent,LNE
BRUSH RE-2(J),Hawaiian/Pacific Islander,2013,Percent,LNE
BUENA VISTA R-31,Hawaiian/Pacific Islander,2013,Percent,LNE
BUFFALO RE-4,Hawaiian/Pacific Islander,2013,Percent,LNE
BURLINGTON RE-6J,Hawaiian/Pacific Islander,2013,Percent,LNE
BYERS 32J,Hawaiian/Pacific Islander,2013,Percent,LNE
CALHAN RJ-1,Hawaiian/Pacific Islander,2013,Percent,LNE
CAMPO RE-6,Hawaiian/Pacific Islander,2013,Percent,LNE
CANON CITY RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
ARRIBA-FLAGLER C-20,Hispanic,2013,Percent,LNE
ASPEN 1,Hispanic,2013,Percent,0.4135
AULT-HIGHLAND RE-9,Hispanic,2013,Percent,0.3864
BAYFIELD 10 JT-R,Hispanic,2013,Percent,0.4425
BENNETT 29J,Hispanic,2013,Percent,0.3492
BETHUNE R-5,Hispanic,2013,Percent,0.25
BIG SANDY 100J,Hispanic,2013,Percent,0.6
BOULDER VALLEY RE 2,Hispanic,2013,Percent,0.3771
BRANSON REORGANIZED 82,Hispanic,2013,Percent,0.5758
BRIGGSDALE RE-10,Hispanic,2013,Percent,LNE
BRIGHTON 27J,Hispanic,2013,Percent,0.395
BRUSH RE-2(J),Hispanic,2013,Percent,0.41
BUENA VISTA R-31,Hispanic,2013,Percent,0.4231
BUFFALO RE-4,Hispanic,2013,Percent,0.3889
BURLINGTON RE-6J,Hispanic,2013,Percent,0.3194
BYERS 32J,Hispanic,2013,Percent,0.42
CALHAN RJ-1,Hispanic,2013,Percent,0.56
CAMPO RE-6,Hispanic,2013,Percent,LNE
CANON CITY RE-1,Hispanic,2013,Percent,0.437
ARRIBA-FLAGLER C-20,Native American,2013,Percent,LNE
ASPEN 1,Native American,2013,Percent,LNE
AULT-HIGHLAND RE-9,Native American,2013,Percent,LNE
BAYFIELD 10 JT-R,Native American,2013,Percent,0.2
BENNETT 29J,Native American,2013,Percent,LNE
BETHUNE R-5,Native American,2013,Percent,LNE
BIG SANDY 100J,Native American,2013,Percent,LNE
BOULDER VALLEY RE 2,Native American,2013,Percent,0.4118
BRANSON REORGANIZED 82,Native American,2013,Percent,LNE
BRIGGSDALE RE-10,Native American,2013,Percent,LNE
BRIGHTON 27J,Native American,2013,Percent,0.4098
BRUSH RE-2(J),Native American,2013,Percent,LNE
BUENA VISTA R-31,Native American,2013,Percent,LNE
BUFFALO RE-4,Native American,2013,Percent,LNE
BURLINGTON RE-6J,Native American,2013,Percent,LNE
BYERS 32J,Native American,2013,Percent,LNE
CALHAN RJ-1,Native American,2013,Percent,LNE
CAMPO RE-6,Native American,2013,Percent,LNE
CANON CITY RE-1,Native American,2013,Percent,0.3125
ARRIBA-FLAGLER C-20,Two or more,2013,Percent,LNE
ASPEN 1,Two or more,2013,Percent,LNE
AULT-HIGHLAND RE-9,Two or more,2013,Percent,LNE
BAYFIELD 10 JT-R,Two or more,2013,Percent,0.5294
BENNETT 29J,Two or more,2013,Percent,0.4583
BETHUNE R-5,Two or more,2013,Percent,LNE
BIG SANDY 100J,Two or more,2013,Percent,LNE
BOULDER VALLEY RE 2,Two or more,2013,Percent,0.7565
BRANSON REORGANIZED 82,Two or more,2013,Percent,LNE
BRIGGSDALE RE-10,Two or more,2013,Percent,LNE
BRIGHTON 27J,Two or more,2013,Percent,0.5808
BRUSH RE-2(J),Two or more,2013,Percent,0.4118
BUENA VISTA R-31,Two or more,2013,Percent,LNE
BUFFALO RE-4,Two or more,2013,Percent,LNE
BURLINGTON RE-6J,Two or more,2013,Percent,LNE
BYERS 32J,Two or more,2013,Percent,LNE
CALHAN RJ-1,Two or more,2013,Percent,LNE
CAMPO RE-6,Two or more,2013,Percent,LNE
CANON CITY RE-1,Two or more,2013,Percent,0.4098
ARRIBA-FLAGLER C-20,White,2013,Percent,0.5783
ASPEN 1,White,2013,Percent,0.7712
AULT-HIGHLAND RE-9,White,2013,Percent,0.6258
BAYFIELD 10 JT-R,White,2013,Percent,0.5779
BENNETT 29J,White,2013,Percent,0.5478
BETHUNE R-5,White,2013,Percent,0.2778
BIG SANDY 100J,White,2013,Percent,0.5467
BOULDER VALLEY RE 2,White,2013,Percent,0.7516
BRANSON REORGANIZED 82,White,2013,Percent,0.6276
BRIGGSDALE RE-10,White,2013,Percent,0.6071
BRIGHTON 27J,White,2013,Percent,0.5708
BRUSH RE-2(J),White,2013,Percent,0.5518
BUENA VISTA R-31,White,2013,Percent,0.5891
BUFFALO RE-4,White,2013,Percent,0.5731
BURLINGTON RE-6J,White,2013,Percent,0.4792
BYERS 32J,White,2013,Percent,0.5017
CALHAN RJ-1,White,2013,Percent,0.4828
CAMPO RE-6,White,2013,Percent,0.4815
CANON CITY RE-1,White,2013,Percent,0.5172
ARICKAREE R-2,All Students,2014,Percent,0.60938
ARRIBA-FLAGLER C-20,All Students,2014,Percent,0.57692
ASPEN 1,All Students,2014,Percent,0.70207
AULT-HIGHLAND RE-9,All Students,2014,Percent,0.46813
BAYFIELD 10 JT-R,All Students,2014,Percent,0.55038
BENNETT 29J,All Students,2014,Percent,0.5072
BETHUNE R-5,All Students,2014,Percent,0.37313
BIG SANDY 100J,All Students,2014,Percent,0.57803
BOULDER VALLEY RE 2,All Students,2014,Percent,0.68048
BRANSON REORGANIZED 82,All Students,2014,Percent,0.55789
BRIGGSDALE RE-10,All Students,2014,Percent,0.65306
BRIGHTON 27J,All Students,2014,Percent,0.47779
BRUSH RE-2(J),All Students,2014,Percent,0.47181
BUENA VISTA R-31,All Students,2014,Percent,0.52456
BUFFALO RE-4,All Students,2014,Percent,0.61421
BURLINGTON RE-6J,All Students,2014,Percent,0.46313
BYERS 32J,All Students,2014,Percent,0.41389
CALHAN RJ-1,All Students,2014,Percent,0.48797
CAMPO RE-6,All Students,2014,Percent,0.33333
CANON CITY RE-1,All Students,2014,Percent,0.48298
ARICKAREE R-2,Asian,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Asian,2014,Percent,LNE
ASPEN 1,Asian,2014,Percent,0.6818
AULT-HIGHLAND RE-9,Asian,2014,Percent,LNE
BAYFIELD 10 JT-R,Asian,2014,Percent,LNE
BENNETT 29J,Asian,2014,Percent,LNE
BETHUNE R-5,Asian,2014,Percent,LNE
BIG SANDY 100J,Asian,2014,Percent,LNE
BOULDER VALLEY RE 2,Asian,2014,Percent,0.7781
BRANSON REORGANIZED 82,Asian,2014,Percent,LNE
BRIGGSDALE RE-10,Asian,2014,Percent,LNE
BRIGHTON 27J,Asian,2014,Percent,0.59
BRUSH RE-2(J),Asian,2014,Percent,LNE
BUENA VISTA R-31,Asian,2014,Percent,LNE
BUFFALO RE-4,Asian,2014,Percent,LNE
BURLINGTON RE-6J,Asian,2014,Percent,LNE
BYERS 32J,Asian,2014,Percent,LNE
CALHAN RJ-1,Asian,2014,Percent,LNE
CAMPO RE-6,Asian,2014,Percent,LNE
CANON CITY RE-1,Asian,2014,Percent,LNE
ARICKAREE R-2,Black,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Black,2014,Percent,LNE
ASPEN 1,Black,2014,Percent,LNE
AULT-HIGHLAND RE-9,Black,2014,Percent,LNE
BAYFIELD 10 JT-R,Black,2014,Percent,LNE
BENNETT 29J,Black,2014,Percent,LNE
BETHUNE R-5,Black,2014,Percent,LNE
BIG SANDY 100J,Black,2014,Percent,LNE
BOULDER VALLEY RE 2,Black,2014,Percent,0.3946
BRANSON REORGANIZED 82,Black,2014,Percent,0.4444
BRIGGSDALE RE-10,Black,2014,Percent,LNE
BRIGHTON 27J,Black,2014,Percent,0.4096
BRUSH RE-2(J),Black,2014,Percent,LNE
BUENA VISTA R-31,Black,2014,Percent,LNE
BUFFALO RE-4,Black,2014,Percent,LNE
BURLINGTON RE-6J,Black,2014,Percent,LNE
BYERS 32J,Black,2014,Percent,LNE
CALHAN RJ-1,Black,2014,Percent,LNE
CAMPO RE-6,Black,2014,Percent,LNE
CANON CITY RE-1,Black,2014,Percent,LNE
ARICKAREE R-2,Hawaiian/Pacific Islander,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Hawaiian/Pacific Islander,2014,Percent,LNE
ASPEN 1,Hawaiian/Pacific Islander,2014,Percent,LNE
AULT-HIGHLAND RE-9,Hawaiian/Pacific Islander,2014,Percent,LNE
BAYFIELD 10 JT-R,Hawaiian/Pacific Islander,2014,Percent,LNE
BENNETT 29J,Hawaiian/Pacific Islander,2014,Percent,LNE
BETHUNE R-5,Hawaiian/Pacific Islander,2014,Percent,LNE
BIG SANDY 100J,Hawaiian/Pacific Islander,2014,Percent,LNE
BOULDER VALLEY RE 2,Hawaiian/Pacific Islander,2014,Percent,0.5217
BRANSON REORGANIZED 82,Hawaiian/Pacific Islander,2014,Percent,LNE
BRIGGSDALE RE-10,Hawaiian/Pacific Islander,2014,Percent,LNE
BRIGHTON 27J,Hawaiian/Pacific Islander,2014,Percent,LNE
BRUSH RE-2(J),Hawaiian/Pacific Islander,2014,Percent,LNE
BUENA VISTA R-31,Hawaiian/Pacific Islander,2014,Percent,LNE
BUFFALO RE-4,Hawaiian/Pacific Islander,2014,Percent,LNE
BURLINGTON RE-6J,Hawaiian/Pacific Islander,2014,Percent,LNE
BYERS 32J,Hawaiian/Pacific Islander,2014,Percent,LNE
CALHAN RJ-1,Hawaiian/Pacific Islander,2014,Percent,LNE
CAMPO RE-6,Hawaiian/Pacific Islander,2014,Percent,LNE
CANON CITY RE-1,Hawaiian/Pacific Islander,2014,Percent,LNE
ARICKAREE R-2,Hispanic,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Hispanic,2014,Percent,LNE
ASPEN 1,Hispanic,2014,Percent,0.4815
AULT-HIGHLAND RE-9,Hispanic,2014,Percent,0.2781
BAYFIELD 10 JT-R,Hispanic,2014,Percent,0.431
BENNETT 29J,Hispanic,2014,Percent,0.4
BETHUNE R-5,Hispanic,2014,Percent,0.2917
BIG SANDY 100J,Hispanic,2014,Percent,0.625
BOULDER VALLEY RE 2,Hispanic,2014,Percent,0.376
BRANSON REORGANIZED 82,Hispanic,2014,Percent,0.5316
BRIGGSDALE RE-10,Hispanic,2014,Percent,LNE
BRIGHTON 27J,Hispanic,2014,Percent,0.3767
BRUSH RE-2(J),Hispanic,2014,Percent,0.4027
BUENA VISTA R-31,Hispanic,2014,Percent,0.4364
BUFFALO RE-4,Hispanic,2014,Percent,0.375
BURLINGTON RE-6J,Hispanic,2014,Percent,0.3768
BYERS 32J,Hispanic,2014,Percent,0.3846
CALHAN RJ-1,Hispanic,2014,Percent,0.4828
CAMPO RE-6,Hispanic,2014,Percent,LNE
CANON CITY RE-1,Hispanic,2014,Percent,0.405
ARICKAREE R-2,Native American,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Native American,2014,Percent,LNE
ASPEN 1,Native American,2014,Percent,LNE
AULT-HIGHLAND RE-9,Native American,2014,Percent,LNE
BAYFIELD 10 JT-R,Native American,2014,Percent,0.3182
BENNETT 29J,Native American,2014,Percent,LNE
BETHUNE R-5,Native American,2014,Percent,LNE
BIG SANDY 100J,Native American,2014,Percent,LNE
BOULDER VALLEY RE 2,Native American,2014,Percent,0.3731
BRANSON REORGANIZED 82,Native American,2014,Percent,LNE
BRIGGSDALE RE-10,Native American,2014,Percent,LNE
BRIGHTON 27J,Native American,2014,Percent,0.3148
BRUSH RE-2(J),Native American,2014,Percent,LNE
BUENA VISTA R-31,Native American,2014,Percent,LNE
BUFFALO RE-4,Native American,2014,Percent,LNE
BURLINGTON RE-6J,Native American,2014,Percent,LNE
BYERS 32J,Native American,2014,Percent,LNE
CALHAN RJ-1,Native American,2014,Percent,LNE
CAMPO RE-6,Native American,2014,Percent,LNE
CANON CITY RE-1,Native American,2014,Percent,0.2353
ARICKAREE R-2,Two or more,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Two or more,2014,Percent,LNE
ASPEN 1,Two or more,2014,Percent,LNE
AULT-HIGHLAND RE-9,Two or more,2014,Percent,LNE
BAYFIELD 10 JT-R,Two or more,2014,Percent,0.6667
BENNETT 29J,Two or more,2014,Percent,0.4545
BETHUNE R-5,Two or more,2014,Percent,LNE
BIG SANDY 100J,Two or more,2014,Percent,LNE
BOULDER VALLEY RE 2,Two or more,2014,Percent,0.7454
BRANSON REORGANIZED 82,Two or more,2014,Percent,0.5625
BRIGGSDALE RE-10,Two or more,2014,Percent,LNE
BRIGHTON 27J,Two or more,2014,Percent,0.5681
BRUSH RE-2(J),Two or more,2014,Percent,0.5
BUENA VISTA R-31,Two or more,2014,Percent,LNE
BUFFALO RE-4,Two or more,2014,Percent,LNE
BURLINGTON RE-6J,Two or more,2014,Percent,LNE
BYERS 32J,Two or more,2014,Percent,0.3
CALHAN RJ-1,Two or more,2014,Percent,LNE
CAMPO RE-6,Two or more,2014,Percent,LNE
CANON CITY RE-1,Two or more,2014,Percent,0.4769
ARICKAREE R-2,White,2014,Percent,0.6604
ARRIBA-FLAGLER C-20,White,2014,Percent,0.6136
ASPEN 1,White,2014,Percent,0.7298
AULT-HIGHLAND RE-9,White,2014,Percent,0.5733
