Location,Race Ethnicity,TimeFrame,DataFormat,Data
BYERS 32J,Hawaiian/Pacific Islander,2013,Percent,LNE
CALHAN RJ-1,Hawaiian/Pacific Islander,2013,Percent,LNE
ARICKAREE R-2,Hispanic,2013,Percent,LNE
ARRIBA-FLAGLER C-20,Hispanic,2013,Percent,LNE
ASPEN 1,Hispanic,2013,Percent,0.4231
AULT-HIGHLAND RE-9,Hispanic,2013,Percent,0.3652
BAYFIELD 10 JT-R,Hispanic,2013,Percent,0.3894
BENNETT 29J,Hispanic,2013,Percent,0.472
BETHUNE R-5,Hispanic,2013,Percent,0.2857
BIG SANDY 100J,Hispanic,2013,Percent,0.5
BOULDER VALLEY RE 2,Hispanic,2013,Percent,0.4254
BRANSON REORGANIZED 82,Hispanic,2013,Percent,0.4848
BRIGGSDALE RE-10,Hispanic,2013,Percent,LNE
BRIGHTON 27J,Hispanic,2013,Percent,0.4078
BRUSH RE-2(J),Hispanic,2013,Percent,0.3644
BUENA VISTA R-31,Hispanic,2013,Percent,0.3774
BUFFALO RE-4,Hispanic,2013,Percent,0.4444
BURLINGTON RE-6J,Hispanic,2013,Percent,0.3889
BYERS 32J,Hispanic,2013,Percent,0.4898
ARICKAREE R-2,Native American,2013,Percent,LNE
ARRIBA-FLAGLER C-20,Native American,2013,Percent,LNE
ASPEN 1,Native American,2013,Percent,LNE
AULT-HIGHLAND RE-9,Native American,2013,Percent,LNE
BAYFIELD 10 JT-R,Native American,2013,Percent,0.3
BENNETT 29J,Native American,2013,Percent,LNE
BETHUNE R-5,Native American,2013,Percent,LNE
BIG SANDY 100J,Native American,2013,Percent,LNE
BOULDER VALLEY RE 2,Native American,2013,Percent,0.4928
BRANSON REORGANIZED 82,Native American,2013,Percent,LNE
BRIGGSDALE RE-10,Native American,2013,Percent,LNE
BRIGHTON 27J,Native American,2013,Percent,0.3607
BRUSH RE-2(J),Native American,2013,Percent,LNE
BUENA VISTA R-31,Native American,2013,Percent,LNE
BUFFALO RE-4,Native American,2013,Percent,LNE
BURLINGTON RE-6J,Native American,2013,Percent,LNE
BYERS 32J,Native American,2013,Percent,LNE
ARICKAREE R-2,Two or more,2013,Percent,LNE
ARRIBA-FLAGLER C-20,Two or more,2013,Percent,LNE
ASPEN 1,Two or more,2013,Percent,LNE
AULT-HIGHLAND RE-9,Two or more,2013,Percent,LNE
BAYFIELD 10 JT-R,Two or more,2013,Percent,0.5882
BENNETT 29J,Two or more,2013,Percent,0.375
BETHUNE R-5,Two or more,2013,Percent,LNE
BIG SANDY 100J,Two or more,2013,Percent,LNE
BOULDER VALLEY RE 2,Two or more,2013,Percent,0.7751
BRANSON REORGANIZED 82,Two or more,2013,Percent,LNE
BRIGGSDALE RE-10,Two or more,2013,Percent,LNE
BRIGHTON 27J,Two or more,2013,Percent,0.6157
BRUSH RE-2(J),Two or more,2013,Percent,0.5882
BUENA VISTA R-31,Two or more,2013,Percent,LNE
BUFFALO RE-4,Two or more,2013,Percent,LNE
BURLINGTON RE-6J,Two or more,2013,Percent,LNE
BYERS 32J,Two or more,2013,Percent,LNE
ARICKAREE R-2,White,2013,Percent,0.7321
ARRIBA-FLAGLER C-20,White,2013,Percent,0.6265
ASPEN 1,White,2013,Percent,0.7593
AULT-HIGHLAND RE-9,White,2013,Percent,0.6358
BAYFIELD 10 JT-R,White,2013,Percent,0.5997
BENNETT 29J,White,2013,Percent,0.5796
BETHUNE R-5,White,2013,Percent,0.3333
BIG SANDY 100J,White,2013,Percent,0.5733
BOULDER VALLEY RE 2,White,2013,Percent,0.7673
BRANSON REORGANIZED 82,White,2013,Percent,0.5548
BRIGGSDALE RE-10,White,2013,Percent,0.619
BRIGHTON 27J,White,2013,Percent,0.598
BRUSH RE-2(J),White,2013,Percent,0.5673
BUENA VISTA R-31,White,2013,Percent,0.5354
BUFFALO RE-4,White,2013,Percent,0.655
BURLINGTON RE-6J,White,2013,Percent,0.4925
BYERS 32J,White,2013,Percent,0.5451
ARICKAREE R-2,All Students,2014,Percent,0.6
ARRIBA-FLAGLER C-20,All Students,2014,Percent,0.58654
ASPEN 1,All Students,2014,Percent,0.72462
AULT-HIGHLAND RE-9,All Students,2014,Percent,0.49203
BAYFIELD 10 JT-R,All Students,2014,Percent,0.55416
BENNETT 29J,All Students,2014,Percent,0.5104
BETHUNE R-5,All Students,2014,Percent,0.31343
BIG SANDY 100J,All Students,2014,Percent,0.60694
BOULDER VALLEY RE 2,All Students,2014,Percent,0.69317
BRANSON REORGANIZED 82,All Students,2014,Percent,0.45263
BRIGGSDALE RE-10,All Students,2014,Percent,0.61224
BRIGHTON 27J,All Students,2014,Percent,0.50762
BRUSH RE-2(J),All Students,2014,Percent,0.44355
BUENA VISTA R-31,All Students,2014,Percent,0.50352
BUFFALO RE-4,All Students,2014,Percent,0.60914
BURLINGTON RE-6J,All Students,2014,Percent,0.4388
BYERS 32J,All Students,2014,Percent,0.47075
ARICKAREE R-2,Asian,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Asian,2014,Percent,LNE
ASPEN 1,Asian,2014,Percent,0.7727
AULT-HIGHLAND RE-9,Asian,2014,Percent,LNE
BAYFIELD 10 JT-R,Asian,2014,Percent,LNE
BENNETT 29J,Asian,2014,Percent,LNE
BETHUNE R-5,Asian,2014,Percent,LNE
BIG SANDY 100J,Asian,2014,Percent,LNE
BOULDER VALLEY RE 2,Asian,2014,Percent,0.7918
BRANSON REORGANIZED 82,Asian,2014,Percent,LNE
BRIGGSDALE RE-10,Asian,2014,Percent,LNE
BRIGHTON 27J,Asian,2014,Percent,0.6234
BRUSH RE-2(J),Asian,2014,Percent,LNE
BUENA VISTA R-31,Asian,2014,Percent,LNE
BUFFALO RE-4,Asian,2014,Percent,LNE
BURLINGTON RE-6J,Asian,2014,Percent,LNE
BYERS 32J,Asian,2014,Percent,LNE
ARICKAREE R-2,Black,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Black,2014,Percent,LNE
ASPEN 1,Black,2014,Percent,LNE
AULT-HIGHLAND RE-9,Black,2014,Percent,LNE
BAYFIELD 10 JT-R,Black,2014,Percent,LNE
BENNETT 29J,Black,2014,Percent,LNE
BETHUNE R-5,Black,2014,Percent,LNE
BIG SANDY 100J,Black,2014,Percent,LNE
BOULDER VALLEY RE 2,Black,2014,Percent,0.3562
BRANSON REORGANIZED 82,Black,2014,Percent,0.2222
BRIGGSDALE RE-10,Black,2014,Percent,LNE
BRIGHTON 27J,Black,2014,Percent,0.383
BRUSH RE-2(J),Black,2014,Percent,LNE
BUENA VISTA R-31,Black,2014,Percent,LNE
BUFFALO RE-4,Black,2014,Percent,LNE
BURLINGTON RE-6J,Black,2014,Percent,LNE
BYERS 32J,Black,2014,Percent,LNE
ARICKAREE R-2,Hawaiian/Pacific Islander,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Hawaiian/Pacific Islander,2014,Percent,LNE
ASPEN 1,Hawaiian/Pacific Islander,2014,Percent,LNE
AULT-HIGHLAND RE-9,Hawaiian/Pacific Islander,2014,Percent,LNE
BAYFIELD 10 JT-R,Hawaiian/Pacific Islander,2014,Percent,LNE
BENNETT 29J,Hawaiian/Pacific Islander,2014,Percent,LNE
BETHUNE R-5,Hawaiian/Pacific Islander,2014,Percent,LNE
BIG SANDY 100J,Hawaiian/Pacific Islander,2014,Percent,LNE
BOULDER VALLEY RE 2,Hawaiian/Pacific Islander,2014,Percent,0.5909
BRANSON REORGANIZED 82,Hawaiian/Pacific Islander,2014,Percent,LNE
BRIGGSDALE RE-10,Hawaiian/Pacific Islander,2014,Percent,LNE
BRIGHTON 27J,Hawaiian/Pacific Islander,2014,Percent,LNE
BRUSH RE-2(J),Hawaiian/Pacific Islander,2014,Percent,LNE
BUENA VISTA R-31,Hawaiian/Pacific Islander,2014,Percent,LNE
BUFFALO RE-4,Hawaiian/Pacific Islander,2014,Percent,LNE
BURLINGTON RE-6J,Hawaiian/Pacific Islander,2014,Percent,LNE
BYERS 32J,Hawaiian/Pacific Islander,2014,Percent,LNE
ARCHULETA COUNTY 50 JT,Hispanic,2014,Percent,0.3261
ARICKAREE R-2,Hispanic,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Hispanic,2014,Percent,LNE
ASPEN 1,Hispanic,2014,Percent,0.4404
AULT-HIGHLAND RE-9,Hispanic,2014,Percent,0.3102
BAYFIELD 10 JT-R,Hispanic,2014,Percent,0.4052
BENNETT 29J,Hispanic,2014,Percent,0.4538
BETHUNE R-5,Hispanic,2014,Percent,0.25
BIG SANDY 100J,Hispanic,2014,Percent,0.375
BOULDER VALLEY RE 2,Hispanic,2014,Percent,0.3828
BRANSON REORGANIZED 82,Hispanic,2014,Percent,0.4304
BRIGGSDALE RE-10,Hispanic,2014,Percent,LNE
BRIGHTON 27J,Hispanic,2014,Percent,0.4053
BRUSH RE-2(J),Hispanic,2014,Percent,0.3364
BUENA VISTA R-31,Hispanic,2014,Percent,0.4182
BUFFALO RE-4,Hispanic,2014,Percent,0.4375
BURLINGTON RE-6J,Hispanic,2014,Percent,0.3987
BYERS 32J,Hispanic,2014,Percent,0.4231
ARCHULETA COUNTY 50 JT,Native American,2014,Percent,LNE
ARICKAREE R-2,Native American,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Native American,2014,Percent,LNE
ASPEN 1,Native American,2014,Percent,LNE
AULT-HIGHLAND RE-9,Native American,2014,Percent,LNE
BAYFIELD 10 JT-R,Native American,2014,Percent,0.3043
BENNETT 29J,Native American,2014,Percent,LNE
BETHUNE R-5,Native American,2014,Percent,LNE
BIG SANDY 100J,Native American,2014,Percent,LNE
BOULDER VALLEY RE 2,Native American,2014,Percent,0.4545
BRANSON REORGANIZED 82,Native American,2014,Percent,LNE
BRIGGSDALE RE-10,Native American,2014,Percent,LNE
BRIGHTON 27J,Native American,2014,Percent,0.3519
BRUSH RE-2(J),Native American,2014,Percent,LNE
BUENA VISTA R-31,Native American,2014,Percent,LNE
BUFFALO RE-4,Native American,2014,Percent,LNE
BURLINGTON RE-6J,Native American,2014,Percent,LNE
BYERS 32J,Native American,2014,Percent,LNE
ARCHULETA COUNTY 50 JT,Two or more,2014,Percent,LNE
ARICKAREE R-2,Two or more,2014,Percent,LNE
ARRIBA-FLAGLER C-20,Two or more,2014,Percent,LNE
ASPEN 1,Two or more,2014,Percent,LNE
AULT-HIGHLAND RE-9,Two or more,2014,Percent,LNE
BAYFIELD 10 JT-R,Two or more,2014,Percent,0.7778
BENNETT 29J,Two or more,2014,Percent,0.1818
BETHUNE R-5,Two or more,2014,Percent,LNE
BIG SANDY 100J,Two or more,2014,Percent,LNE
BOULDER VALLEY RE 2,Two or more,2014,Percent,0.7684
BRANSON REORGANIZED 82,Two or more,2014,Percent,0.375
BRIGGSDALE RE-10,Two or more,2014,Percent,LNE
BRIGHTON 27J,Two or more,2014,Percent,0.5938
BRUSH RE-2(J),Two or more,2014,Percent,0.625
BUENA VISTA R-31,Two or more,2014,Percent,LNE
BUFFALO RE-4,Two or more,2014,Percent,LNE
BURLINGTON RE-6J,Two or more,2014,Percent,LNE
BYERS 32J,Two or more,2014,Percent,0.2632
ARCHULETA COUNTY 50 JT,White,2014,Percent,0.5744
ARICKAREE R-2,White,2014,Percent,0.6604
ARRIBA-FLAGLER C-20,White,2014,Percent,0.625
ASPEN 1,White,2014,Percent,0.7576
AULT-HIGHLAND RE-9,White,2014,Percent,0.6
